place_name,full_url,service_name,service_attribue
Consultation prénatale de prévention pour les pères au Centre Municipal de Santé Savattero,'https://soliguide.fr/fr/fiche/partage-consultation-prenatale-pour-les-peres-au-centre-municipal-de-sante-savatterro-27775',Dépistage,
Consultation prénatale de prévention pour les pères au Centre Municipal de Santé Savattero,'https://soliguide.fr/fr/fiche/partage-consultation-prenatale-pour-les-peres-au-centre-municipal-de-sante-savatterro-27775',Vaccination,
Consultation prénatale de prévention pour les pères au CeGIDD de l'hôpital André Grégoire,'https://soliguide.fr/fr/fiche/partage-consultation-prenatale-pour-les-peres-au-cegidd-de-lhopital-andre-gregoire-27776',Vaccination,
Consultation prénatale de prévention pour les pères au Centre Municipal de Santé Savattero,'https://soliguide.fr/fr/fiche/partage-consultation-prenatale-pour-les-peres-au-centre-municipal-de-sante-savatterro-27775',Suivi grossesse,
Consultation prénatale de prévention pour les pères au CeGIDD de l'hôpital André Grégoire,'https://soliguide.fr/fr/fiche/partage-consultation-prenatale-pour-les-peres-au-cegidd-de-lhopital-andre-gregoire-27776',Suivi grossesse,
Centre Socioculturel Coopératif  Le 110,'https://soliguide.fr/fr/fiche/centre-socioculturel-cooperatif-le-100-saint-denis-12225',Atelier cuisine,Atelier de cuisine
Centre Socioculturel Coopératif  Le 110,'https://soliguide.fr/fr/fiche/centre-socioculturel-cooperatif-le-100-saint-denis-12225',Distribution de repas,Activités diverses
La Blague - Café Associatif,'https://soliguide.fr/fr/fiche/la-blague-cafe-associatif-28576',Cours de français,
La Blague - Café Associatif,'https://soliguide.fr/fr/fiche/la-blague-cafe-associatif-28576',Distribution de repas,
Paniers étudiants de la Croix-Rouge et du Secours Populaire - Université Paris 8,'https://soliguide.fr/fr/fiche/paniers-etudiants-universite-paris-8-28636',Épicerie sociale et solidaire,
Vous et Votre Projet (PCB 93),'https://soliguide.fr/fr/fiche/point-conseil-budget-saint-denis-20354',Accompagnement social,
Pimms Médiation Noisy-le-Grand,'https://soliguide.fr/fr/fiche/point-conseil-budget-20352',Atelier numérique,
Pimms Médiation Noisy-le-Grand,'https://soliguide.fr/fr/fiche/point-conseil-budget-20352',Point d'information,Conseil budget
Permanence de Pimms Médiation - Neuilly-sur-Marne,'https://soliguide.fr/fr/fiche/pimms-mobile-neuilly-sur-marne-28803',Accompagnement social,Conseil administratif
Permanence de Pimms Médiation - Villemomble,'https://soliguide.fr/fr/fiche/pimms-mobile-villemomble-28809',Accompagnement social,Conseil administratif
Pimms Médiation - Bus France Services  - Cosmonautes,'https://soliguide.fr/fr/fiche/pimms-mobile-saint-denis-28811',Accompagnement social,Conseil administratif
FSGT 93 (Fédération Française et Gymnique du Travail),'https://soliguide.fr/fr/fiche/fsgt-93-29098',Activités sportives,
FSGT 93 (Fédération Française et Gymnique du Travail),'https://soliguide.fr/fr/fiche/fsgt-93-29098',Bien-être,
Alter'Nature - Bobigny,'https://soliguide.fr/fr/fiche/alternature-bobigny-29322',Colis alimentaire,Panier alimentaire
Alter'Nature - Bobigny,'https://soliguide.fr/fr/fiche/alternature-bobigny-29322',Conseil administratif,
Alter'Nature - Bobigny,'https://soliguide.fr/fr/fiche/alternature-bobigny-29322',Point d'information,
Alter'Nature - Bobigny,'https://soliguide.fr/fr/fiche/alternature-bobigny-29322',Activités diverses,Jardin solidaire
Alter'Nature - Villetaneuse,'https://soliguide.fr/fr/fiche/alternature-villetaneuse-29325',Colis alimentaire,Panier alimentaire
Alter'Nature - Villetaneuse,'https://soliguide.fr/fr/fiche/alternature-villetaneuse-29325',Conseil administratif,
Alter'Nature - Villetaneuse,'https://soliguide.fr/fr/fiche/alternature-villetaneuse-29325',Point d'information,
Alter'Nature - Villetaneuse,'https://soliguide.fr/fr/fiche/alternature-villetaneuse-29325',Activités diverses,Jardin solidaire
Bol d'Air - La Passerelle,'https://soliguide.fr/fr/fiche/le-bol-dair-27539',Conseil logement,
MaMaMa,'https://soliguide.fr/fr/fiche/mamama-saint-denis-11691',Produits d'hygiène,
Office Français de l'Immigration et de l'Intégration - Bobigny,'https://soliguide.fr/fr/fiche/office-francais-de-limmigration-et-de-lintegration-bobigny-29907',Permanence juridique,
Office Français de l'Immigration et de l'Intégration - Bobigny,'https://soliguide.fr/fr/fiche/office-francais-de-limmigration-et-de-lintegration-bobigny-29907',Conseil administratif,
Office Français de l'Immigration et de l'Intégration - Bobigny,'https://soliguide.fr/fr/fiche/office-francais-de-limmigration-et-de-lintegration-bobigny-29907',Point d'information,
Restos du Coeur - Centre dactivités d'Aubervilliers,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-aubervilliers-2362',Point d'information,Accompagnement social
Restos du Coeur - Centre dactivités d'Aubervilliers,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-aubervilliers-2362',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Noisy-le-Grand,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-noisy-le-grand-2372',Point d'information,Accompagnement social
Restos du Coeur - Centre dactivités de Noisy-le-Grand,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-noisy-le-grand-2372',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Montreuil,'https://soliguide.fr/fr/fiche/les-restos-du-coeur-de-montreuil-2388',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Montreuil,'https://soliguide.fr/fr/fiche/les-restos-du-coeur-de-montreuil-2388',Point d'information,Accompagnement social
Restos du Coeur - Centre dactivités de Pantin,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-pantin-2374',Point d'information,Accompagnement social
Restos du Coeur - Centre dactivités de Pantin,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-pantin-2374',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Pierrefitte,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-pierrefitte-sur-seine-2376',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Pierrefitte,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-pierrefitte-sur-seine-2376',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités d'Aulnay-sous-Bois,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-aulnay-sous-bois-2363',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités d'Aulnay-sous-Bois,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-aulnay-sous-bois-2363',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Bagnolet,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-bagnolet-3062',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Bagnolet,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-bagnolet-3062',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Bobigny,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-bobigny-3124',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Bobigny,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-bobigny-3124',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Bondy,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-bondy-2365',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Bondy,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-bondy-2365',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Clichy-sous-Bois,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-clichy-sous-bois-3125',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Clichy-sous-Bois,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-clichy-sous-bois-3125',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Drancy,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-drancy-2366',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Drancy,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-drancy-2366',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités d'Epinay-sur-Seine,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-epinay-sur-seine-6271',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités d'Epinay-sur-Seine,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-epinay-sur-seine-6271',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de La Courneuve,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-la-courneuve-2368',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de La Courneuve,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-la-courneuve-2368',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités du Blanc-Mesnil,'https://soliguide.fr/fr/fiche/centre-de-distribution-restos-du-coeur-drancy-2890',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités du Blanc-Mesnil,'https://soliguide.fr/fr/fiche/centre-de-distribution-restos-du-coeur-drancy-2890',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités du Bourget,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-paris-2385',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités du Bourget,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-paris-2385',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités du Pré-Saint-Gervais,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-le-pre-saint-gervais-2370',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités du Pré-Saint-Gervais,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-le-pre-saint-gervais-2370',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités des Lilas,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-les-lilas-2371',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités des Lilas,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-les-lilas-2371',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités des Pavillons-sous-Bois,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-les-pavillons-sous-bois-4697',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités des Pavillons-sous-Bois,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-les-pavillons-sous-bois-4697',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Neuilly-sur-Marne,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-neuilly-sur-marne-2386',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Neuilly-sur-Marne,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-neuilly-sur-marne-2386',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Noisy-le-Sec,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-noisy-le-sec-2373',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Noisy-le-Sec,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-noisy-le-sec-2373',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Neuilly-Plaisance,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-neuilly-plaisance-3127',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Neuilly-Plaisance,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-neuilly-plaisance-3127',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Rosny sous Bois,'https://soliguide.fr/fr/fiche/restos-du-coeur-de-rosny-sous-bois-3130',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Rosny sous Bois,'https://soliguide.fr/fr/fiche/restos-du-coeur-de-rosny-sous-bois-3130',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Sevran,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-sevran-2389',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Sevran,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-sevran-2389',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Saint-Denis,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-saint-denis-2378',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Saint-Denis,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-saint-denis-2378',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Saint-Ouen,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-saint-ouen-2379',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Saint-Ouen,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-saint-ouen-2379',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Stains,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-stains-2380',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Stains,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-stains-2380',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Tremblay-en-France,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-tremblay-en-france-2381',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Tremblay-en-France,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-tremblay-en-france-2381',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Villepinte,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-villepinte-2383',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Villepinte,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-villepinte-2383',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Villetaneuse,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-villetaneuse-6872',Point d'information,Accueil de jour
Restos du Coeur - Centre dactivités de Villetaneuse,'https://soliguide.fr/fr/fiche/centre-de-distribution-des-restos-du-coeur-villetaneuse-6872',Point d'information,Accueil de jour
La Voix des Rroms,'https://soliguide.fr/fr/fiche/la-voix-des-roms-32710',Permanence juridique,Point d'information et d’orientation
La Voix des Rroms,'https://soliguide.fr/fr/fiche/la-voix-des-roms-32710',Permanence juridique,Point d'information et d’orientation
"Bains-Douches ""La source d'Olympe""",'https://soliguide.fr/fr/fiche/bains-douches-de-saint-denis-32742',Douche,Écrivain public
"Bains-Douches ""La source d'Olympe""",'https://soliguide.fr/fr/fiche/bains-douches-de-saint-denis-32742',Toilettes,
Le Sens de l'Humus,'https://soliguide.fr/fr/fiche/le-sens-de-lhumus-32720',Bien-être,Activités diverses
Norauto Neuilly-sur-Marne,'https://soliguide.fr/fr/fiche/norauto-neuilly-sur-marne-32955',Aide à la mobilité,Mise à disposition de véhicule
Norauto Bobigny,'https://soliguide.fr/fr/fiche/norauto-bobigny-32956',Aide à la mobilité,Mise à disposition de véhicule
Norauto Livry Gargan,'https://soliguide.fr/fr/fiche/norauto-livry-gargan-32957',Aide à la mobilité,Mise à disposition de véhicule
Norauto Epinay,'https://soliguide.fr/fr/fiche/norauto-epinay-32982',Aide à la mobilité,Mise à disposition de véhicule
Norauto Sevran,'https://soliguide.fr/fr/fiche/norauto-sevran-32985',Aide à la mobilité,Mise à disposition de véhicule
Le Sens de l'Humus,'https://soliguide.fr/fr/fiche/le-sens-de-lhumus-32720',Activités diverses,Jardin solidaire
Le Sens de l'Humus,'https://soliguide.fr/fr/fiche/le-sens-de-lhumus-32720',Accompagnement social,Jardin solidaire
Le Sens de l'Humus,'https://soliguide.fr/fr/fiche/le-sens-de-lhumus-32720',Accompagnement à l'emploi,Jardin solidaire
Secours Catholique de Saint-Denis,'https://soliguide.fr/fr/fiche/secours-catholique-de-saint-denis-3413',Épicerie sociale et solidaire,Colis bébé
Secours Populaire - Comité d'Aubervilliers,'https://soliguide.fr/fr/fiche/secours-populaire-comite-aubervilliers-3352',Activités diverses,
360 Degrés Sud,'https://soliguide.fr/fr/fiche/repas-solidaire-antigaspi-360-sud-clichy-sous-bois-15597',Atelier cuisine,Atelier de cuisine
Fontaine à eau,'https://soliguide.fr/fr/fiche/fontaine-square-barbara-33657',Fontaine à eau,Aucun service adapté
